UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/12/04T00:00:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+1-A,45,63,33,994.61,0.05,36568,0,359,13.16,24.14,27.59,13.16,24.14,27.59,76,76,2183.69,622.55,167.03,14.66,3.52,1.24,13.22,26.22,30.09,13.22,26.22,30.09,81,81,2161.53,640.78,177.75,18.00,5.02,1.13
2021/12/04T00:02:34z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,45,62,32,994.61,0.05,36568,0,479,13.19,24.68,30.58,13.19,24.68,30.58,77,77,2159.16,620.88,157.95,20.28,6.00,3.02,14.00,25.96,30.88,14.00,25.96,30.88,80,80,2209.12,656.95,178.91,19.73,7.00,1.89
2021/12/04T00:04:34z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,46,63,34,994.66,0.05,36504,0,599,13.26,23.14,27.28,13.26,23.14,27.28,74,74,2116.11,614.39,142.84,16.88,3.19,1.65,13.82,27.67,31.29,13.82,27.64,31.29,84,84,2178.49,656.60,183.89,21.36,4.29,1.24
2021/12/04T00:06:34z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,46,62,34,994.62,0.05,36504,0,719,12.05,22.05,27.00,12.05,22.05,27.00,72,72,2011.29,586.41,151.84,14.93,4.69,1.79,12.70,27.40,34.86,12.70,27.40,34.86,83,83,2147.79,641.86,193.14,23.49,9.19,3.75
2021/12/04T00:08:34z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,46,62,34,994.71,0.05,36504,0,839,13.70,24.89,28.71,13.70,24.89,28.71,78,78,2199.43,638.54,170.34,14.32,3.36,1.89,14.55,29.04,34.78,14.55,29.04,34.78,87,87,2322.60,692.65,198.13,23.05,8.07,2.62
2021/12/04T00:10:34z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,45,62,32,994.64,0.05,36504,0,959,13.44,23.53,26.93,13.44,23.53,26.93,75,75,2184.20,626.95,165.44,15.08,3.15,1.05,14.20,28.55,33.82,14.20,28.55,33.82,86,86,2257.91,683.69,191.00,20.89,6.69,2.36
2021/12/04T00:12:34z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,46,63,34,994.67,0.05,36320,0,1079,14.23,26.36,30.75,14.23,26.36,30.75,81,81,2290.71,663.34,169.70,21.07,4.43,1.25,14.36,28.18,33.91,14.36,28.18,33.91,85,85,2257.50,672.55,193.91,19.41,7.75,3.14
2021/12/04T00:14:34z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,45,62,33,994.66,0.05,36504,0,1199,12.95,25.29,28.67,12.95,25.29,28.67,79,79,2257.20,641.98,158.45,18.62,3.05,2.04,14.51,30.00,34.83,14.51,29.98,34.83,89,89,2351.03,692.76,204.44,21.92,6.37,2.14
2021/12/04T00:16:34z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,45,62,32,994.74,nan,36656,0,119,13.72,26.81,31.30,13.72,26.81,31.30,82,82,2329.53,669.53,174.47,20.26,4.84,1.07,14.88,27.35,34.05,14.88,27.35,34.05,83,83,2284.57,679.83,176.65,22.85,9.70,1.75
2021/12/04T00:18:34z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,45,62,33,994.74,0.05,36504,0,239,13.61,26.78,32.30,13.61,26.78,32.30,82,82,2373.89,681.81,181.31,21.02,4.78,1.52,15.15,28.61,33.07,15.15,28.53,33.07,86,86,2400.56,708.88,186.85,21.31,6.03,1.56
