UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2022/02/08T00:01:41z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,35,4,997.50,0.05,36568,0,722,4.80,7.47,8.87,4.80,7.47,8.87,31,31,839.62,235.16,35.82,4.69,0.84,0.44,6.32,10.07,14.58,6.32,10.07,14.58,42,42,956.05,275.53,50.37,10.04,4.56,1.51
2022/02/08T00:03:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,35,5,997.50,0.05,36568,0,840,5.40,8.33,9.16,5.40,8.33,9.16,35,35,870.31,232.64,34.03,5.34,0.72,0.34,6.75,10.41,11.81,6.75,10.41,11.81,43,43,1003.47,293.75,50.75,5.15,1.63,0.68
2022/02/08T00:05:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,35,4,997.54,0.05,36568,0,960,4.61,7.81,9.46,4.61,7.81,9.46,33,33,790.84,220.93,39.79,4.04,1.65,1.16,6.20,9.04,11.20,6.20,9.04,11.20,38,38,914.18,262.80,45.56,5.13,2.25,0.76
2022/02/08T00:07:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,35,4,997.49,0.05,36568,0,1080,5.50,7.67,9.26,5.50,7.67,9.26,32,32,890.59,248.34,32.57,2.86,1.93,1.14,5.79,8.43,11.48,5.79,8.43,11.48,35,35,839.57,246.27,37.48,6.68,3.30,1.07
2022/02/08T00:09:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,35,5,997.47,0.05,36568,0,1200,5.85,9.52,11.81,5.85,9.52,11.81,40,40,935.06,267.59,50.35,5.52,1.89,0.89,5.37,9.19,10.16,5.37,9.19,10.16,38,38,819.47,232.26,42.25,5.70,1.19,0.39
2022/02/08T00:11:41z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,35,5,997.45,nan,36656,0,121,6.50,9.98,13.75,6.50,9.98,13.75,42,42,1006.57,278.55,58.50,6.59,3.36,1.59,6.64,10.85,14.64,6.64,10.85,14.64,45,45,1089.77,309.69,55.28,9.72,3.64,1.08
2022/02/08T00:13:41z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,35,5,997.45,0.05,36568,0,241,6.11,10.24,12.67,6.11,10.24,12.67,43,43,952.11,270.33,47.33,7.22,2.11,0.89,7.32,11.80,13.29,7.32,11.80,13.29,49,49,1067.14,313.15,54.78,7.49,1.76,0.41
2022/02/08T00:15:41z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,28,36,4,997.42,0.05,36568,0,361,6.30,11.30,13.10,6.30,11.30,13.10,47,47,1053.30,288.48,58.50,7.78,1.80,0.50,6.34,10.20,11.59,6.34,10.20,11.59,42,42,942.70,271.93,50.48,5.93,1.00,0.43
2022/02/08T00:17:41z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,36,5,997.41,0.05,36568,0,481,6.53,10.68,12.17,6.53,10.68,12.17,44,44,1006.63,285.36,54.07,5.97,0.85,0.37,6.22,10.15,11.89,6.22,10.15,11.89,42,42,976.33,274.09,48.02,6.22,1.85,1.22
2022/02/08T00:19:41z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,35,5,997.40,0.05,36568,0,601,5.30,8.95,10.30,5.30,8.95,10.30,37,37,909.00,254.07,47.23,4.42,0.77,0.39,6.79,11.74,16.47,6.79,11.74,16.47,49,49,1055.95,298.17,61.71,9.69,4.93,3.14
