UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2022/02/06T00:02:01z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,20,38,-1,997.73,0.05,36504,0,962,13.27,21.31,26.05,13.27,21.31,26.05,70,70,1769.49,500.66,90.61,10.68,4.31,2.10,13.00,20.39,21.91,13.00,20.39,21.91,68,68,1652.11,478.98,78.19,7.04,1.74,0.56
2022/02/06T00:04:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,21,38,0,997.77,0.05,36504,0,1081,12.47,17.86,20.07,12.47,17.86,20.07,63,63,1617.10,458.00,69.02,8.03,0.86,0.38,12.12,17.95,22.57,12.12,17.95,22.57,63,63,1524.67,444.48,74.81,9.69,4.97,1.03
2022/02/06T00:06:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,21,38,0,997.62,0.05,36504,0,1201,11.32,16.18,18.50,11.32,16.18,18.50,60,60,1478.46,413.05,70.88,6.14,1.25,0.50,12.10,18.67,20.91,12.10,18.67,20.91,65,65,1584.93,450.14,78.07,6.17,2.41,0.66
2022/02/06T00:08:02z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,21,38,0,997.62,nan,36656,0,121,12.49,18.81,20.84,12.49,18.81,20.84,65,65,1610.02,461.26,84.12,8.00,1.16,0.00,14.82,21.54,25.41,14.82,21.54,25.41,71,71,1768.77,514.62,92.31,8.67,3.79,1.23
2022/02/06T00:10:02z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,21,38,0,997.80,0.05,36568,0,241,9.39,15.34,18.80,9.39,15.34,18.80,58,58,1314.21,367.55,76.09,9.18,2.29,1.39,11.09,16.68,19.28,11.09,16.68,19.28,61,61,1455.68,411.95,72.14,8.67,2.98,0.00
2022/02/06T00:12:02z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,21,38,0,997.82,0.05,36568,0,361,12.03,19.41,23.16,12.03,19.41,23.16,66,66,1601.12,459.05,90.16,10.00,3.00,1.45,12.61,19.49,22.02,12.61,19.49,22.02,67,67,1603.11,471.12,72.33,8.30,2.98,0.18
2022/02/06T00:14:02z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,21,38,0,997.71,0.05,36568,0,481,9.88,15.44,17.63,9.88,15.44,17.63,58,58,1316.14,377.20,72.76,7.46,1.66,0.85,9.98,15.86,16.93,9.98,15.86,16.93,59,59,1327.05,385.39,60.60,8.84,1.33,0.14
2022/02/06T00:16:02z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,21,38,0,997.90,0.05,36568,0,601,9.18,14.00,18.44,9.18,14.00,18.44,55,55,1257.63,358.54,67.39,6.98,3.65,2.42,10.02,15.03,19.34,10.02,15.03,19.34,57,57,1311.00,382.14,66.14,8.76,4.24,1.48
2022/02/06T00:18:02z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,21,38,0,997.89,0.05,36568,0,721,11.53,17.04,18.73,11.53,17.04,18.73,61,61,1521.16,428.11,69.20,5.85,1.16,0.65,10.98,17.46,21.03,10.98,17.46,21.03,62,62,1436.90,418.37,81.07,7.66,3.46,1.36
2022/02/06T00:20:02z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,21,38,0,997.82,0.05,36568,0,841,10.61,16.57,18.70,10.61,16.57,18.70,60,60,1445.52,406.05,70.14,7.57,1.00,0.14,11.84,18.45,20.73,11.84,18.45,20.73,64,64,1486.61,438.00,79.62,6.00,2.64,0.43
