UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/04/16T00:01:54z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+1S3231+BME280+PMSX003-B+PMSX003-A,75,43,51,981.14,0.05,36504,0,974,16.69,21.34,22.63,16.69,21.34,22.63,70,70,2945.95,830.56,111.58,4.58,1.53,0.64,16.18,22.05,22.98,16.18,22.05,22.98,72,72,2968.29,847.70,107.00,7.18,1.61,0.39
2023/04/16T00:03:48z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,43,50,981.22,0.05,36504,0,1088,16.48,21.60,24.40,16.48,21.60,24.40,71,71,2968.24,826.09,120.26,8.69,4.34,0.93,17.28,23.66,27.22,17.28,23.66,27.22,75,75,3096.72,877.95,118.00,12.81,5.28,2.28
2023/04/16T00:05:48z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,43,50,981.06,0.05,36504,0,1208,16.68,22.32,24.45,16.68,22.32,24.45,72,72,3078.91,855.77,114.73,8.86,2.54,0.93,16.40,21.98,24.43,16.40,21.98,24.43,72,72,2937.93,839.74,106.12,9.00,3.52,1.45
2023/04/16T00:07:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,43,50,981.01,nan,36656,0,128,16.09,21.14,24.49,16.09,21.14,24.49,70,70,3001.60,829.88,112.47,10.84,4.79,1.72,17.70,21.92,24.23,17.70,21.92,24.23,72,72,3103.88,885.55,88.18,10.35,3.60,0.65
2023/04/16T00:09:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,43,50,981.05,0.05,36504,0,248,15.81,20.81,22.11,15.81,20.81,22.11,69,69,2876.53,797.89,113.61,5.54,1.54,0.39,16.95,22.02,23.91,16.95,22.02,23.91,72,72,3152.95,878.03,113.50,7.93,2.34,1.90
2023/04/16T00:11:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,43,49,981.06,0.05,36504,0,368,16.81,22.19,22.76,16.81,22.19,22.76,72,72,3073.34,855.97,116.41,3.45,0.45,0.14,18.93,23.24,25.00,18.76,23.24,25.00,74,74,3309.21,929.21,116.17,6.48,2.41,1.66
2023/04/16T00:13:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,44,50,981.01,0.05,36504,0,488,16.59,22.53,23.67,16.59,22.53,23.67,73,73,3101.02,855.90,120.00,5.31,1.66,0.45,18.59,24.48,25.80,18.50,24.48,25.80,77,77,3280.98,934.05,118.84,9.98,2.39,0.00
2023/04/16T00:15:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,44,50,981.02,0.05,36504,0,608,17.14,21.88,23.25,17.14,21.88,23.25,72,72,3101.68,872.84,114.39,5.86,1.39,0.46,17.91,23.16,24.00,17.91,23.16,24.00,74,74,3170.84,900.93,111.77,6.63,1.33,0.00
2023/04/16T00:17:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,45,49,981.15,0.05,36504,0,728,17.56,23.31,25.18,17.56,23.31,25.18,75,75,3098.02,878.78,123.93,8.00,2.44,0.62,17.82,23.53,25.23,17.82,23.53,25.23,75,75,3181.10,900.75,117.97,8.77,2.53,1.17
2023/04/16T00:19:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,44,49,981.17,0.05,36504,0,848,16.68,21.88,23.86,16.68,21.88,23.86,72,72,3009.27,841.20,113.05,9.07,2.32,1.04,16.23,20.73,21.75,16.23,20.73,21.75,69,69,2963.95,831.96,101.05,6.75,1.68,0.36
