hour,temp(F),humidity,AQI,PM1,PM2.5,PM10
0,86.48275862068965,38.03448275862069,150.93103448275863,32.40241379310345,56.751724137931035,72.1948275862069
1,85.33333333333333,40.6,147.63333333333333,31.545,54.49633333333334,71.091
2,85.66666666666667,42.13333333333333,144.6,31.119666666666667,53.216,70.10100000000001
3,84.17241379310344,45.0,147.20689655172413,31.42206896551724,54.33931034482758,71.4503448275862
4,82.23333333333333,48.833333333333336,151.36666666666667,32.36466666666667,56.80833333333333,73.238
5,81.51724137931035,50.55172413793103,151.55172413793105,32.15620689655172,56.79379310344827,73.23
6,80.36666666666666,52.3,151.23333333333332,32.075,56.63333333333333,73.16499999999999
7,80.23333333333333,52.733333333333334,146.66666666666666,31.108,54.04866666666667,71.307
8,79.34482758620689,54.37931034482759,145.82758620689654,31.074137931034482,53.69241379310345,70.85103448275862
9,78.9,56.233333333333334,146.73333333333332,31.177666666666667,54.056666666666665,71.44666666666667
10,78.63333333333334,57.93333333333333,146.96666666666667,31.19,54.20166666666667,71.554
11,78.82758620689656,60.44827586206897,151.79310344827587,32.31896551724138,57.71448275862069,74.07896551724137
12,80.13333333333334,59.166666666666664,139.33333333333334,29.704,51.09,67.71733333333333
13,81.75862068965517,53.86206896551724,118.20689655172414,24.533103448275863,42.43689655172414,55.255172413793105
14,79.33333333333333,54.766666666666666,52.766666666666666,8.510666666666667,15.22,18.453
15,77.03448275862068,70.20689655172414,126.20689655172414,26.78620689655172,45.72758620689655,59.98310344827586
16,80.37931034482759,63.62068965517241,106.37931034482759,21.87034482758621,37.39206896551724,47.449999999999996
17,76.96666666666667,64.16666666666667,23.366666666666667,3.384,6.163,7.403333333333333
18,75.06896551724138,67.3103448275862,6.172413793103448,0.6337931034482758,1.4744827586206897,1.9651724137931035
19,77.17241379310344,64.72413793103448,7.172413793103448,0.8320689655172413,1.7106896551724138,2.136206896551724
20,79.4,61.3,20.2,2.993333333333333,4.852333333333333,5.487
21,89.0,46.03448275862069,14.862068965517242,2.1186206896551725,3.565862068965517,4.089655172413793
22,94.41379310344827,36.3448275862069,19.517241379310345,2.8689655172413793,4.687241379310345,5.226551724137931
23,88.86206896551724,42.241379310344826,23.655172413793103,3.601034482758621,5.6882758620689655,6.508620689655173
