hour,temp(F),humidity,AQI,PM1,PM2.5,PM10
0,59.53333333333333,57.7,100.03333333333333,23.348,35.24166666666667,41.932
1,58.96666666666667,59.6,109.16666666666667,25.34333333333333,38.8,47.84466666666666
2,58.9,60.43333333333333,112.16666666666667,26.28966666666667,40.031333333333336,49.323
3,58.86666666666667,60.86666666666667,112.63333333333334,26.302666666666667,40.22833333333333,49.82066666666667
4,58.233333333333334,57.766666666666666,94.46666666666667,21.786333333333335,32.39733333333333,37.793
5,59.206896551724135,57.44827586206897,99.86206896551724,23.09551724137931,34.911034482758616,41.91172413793104
6,58.9,60.7,105.03333333333333,23.999000000000002,37.22,45.34433333333333
7,58.9,62.333333333333336,113.8,25.821,40.754333333333335,51.03333333333333
8,59.0,61.666666666666664,113.63333333333334,25.72233333333333,40.608666666666664,50.61033333333333
9,58.5,62.733333333333334,116.5,26.438666666666666,41.76866666666667,52.17066666666667
10,58.3,61.93333333333333,116.6,26.933666666666667,41.837666666666664,52.36
11,59.1,60.4,117.9,27.43166666666667,42.34666666666667,52.98866666666667
12,58.793103448275865,60.44827586206897,124.13793103448276,29.39103448275862,44.903103448275864,55.97379310344827
13,59.43333333333333,57.86666666666667,124.26666666666667,29.454,44.972,55.98733333333333
14,61.666666666666664,52.13333333333333,109.73333333333333,26.313666666666666,39.040333333333336,48.01199999999999
15,62.63333333333333,48.86666666666667,107.43333333333334,25.596,38.56033333333333,46.361
16,66.13333333333334,42.46666666666667,81.8,18.323666666666668,26.73933333333333,29.66166666666667
17,73.16666666666667,33.6,72.06666666666666,15.502333333333333,22.17366666666667,24.345000000000002
18,71.1,35.5,76.76666666666667,17.038,24.341,26.641333333333332
19,72.43333333333334,33.06666666666667,72.3,15.805666666666667,22.239333333333335,24.11433333333333
20,74.27586206896552,30.689655172413794,75.58620689655173,17.138275862068966,23.81344827586207,25.88655172413793
21,71.26666666666667,35.266666666666666,84.26666666666667,19.326,27.891666666666666,30.647333333333332
22,66.56666666666666,43.56666666666667,93.36666666666666,21.957666666666668,32.272,37.184333333333335
23,62.3,49.333333333333336,96.2,21.945666666666668,33.553666666666665,39.11300000000001
